account_id,appliance_group,cons_dec2024,multiplier
600173907,ПГ,106.66,1.6665625
600174113,ПГ,2.42,0.1
600174182,ПГ,11.63,0.18171875
600174317,ПГ,93.0,1.453125
600174387,ПГ,33.86,0.5290625
600174559,ПГ,68.0,1.0625
600174746,ПГ,62.65,0.97890625
600174860,ПГ,168.65,2.63515625
600175065,ПГ,71.0,1.109375
600175270,ПГ,43.0,0.671875
600175300,ПГ,37.08,0.579375
600175331,ПГ,101.0,1.578125
600175427,ПГ,110.0,1.71875
600175465,ПГ,17.54,0.2740625
600175634,ПГ,51.0,0.796875
600175663,ПГ,118.0,1.84375
600175696,ПГ,14.1,0.2203125
600175838,ПГ,137.75,2.15234375
600176008,ПГ,94.0,1.46875
600176290,ПГ,121.2,1.89375
600176475,ПГ,49.12,0.7675
600176612,ПГ,82.0,1.28125
600176815,ПГ,67.0,1.046875
600176845,ПГ,1.0,0.1
600177051,ПГ,57.0,0.890625
600177076,ПГ,100.0,1.5625
600177185,ПГ,273.23,4.26921875
600177244,ПГ,37.67,0.58859375
600177403,ПГ,49.0,0.765625
600177441,ПГ,60.03,0.93796875
600177581,ПГ,118.53,1.85203125
600177820,ПГ,7.42,0.1159375
600178120,ПГ,2.54,0.1
600178160,ПГ,143.97,2.24953125
600178349,ПГ,6.42,0.1003125
600178567,ПГ,77.06,1.2040625
600178767,ПГ,72.79,1.13734375
600178802,ПГ,32.0,0.5
600178825,ПГ,94.0,1.46875
600178963,ПГ,5.47,0.1
600179513,ПГ,2.87,0.1
600179586,ПГ,126.0,1.96875
600179741,ПГ,50.65,0.79140625
600180014,ПГ,92.0,1.4375
600180115,ПГ,105.08,1.641875
600180151,ПГ,152.2,2.378125
600180326,ПГ,114.0,1.78125
600180724,ПГ,7.42,0.1159375
600181637,ПГ,34.13,0.53328125
600182208,ПГ,26.13,0.40828125
600183386,ПГ,59.63,0.93171875
600183783,ПГ,40.0,0.625
600184211,ПГ,34.74,0.5428125
600184567,ПГ,0.44,0.1
600184923,ПГ,41.0,0.640625
600173371,ПГ,204.0,3.1875
600173509,ПГ,100.22,1.5659375
600173716,ПГ,87.88,1.373125
600174126,ПГ,60.71,0.94859375
600174322,ПГ,54.16,0.84625
600174364,ПГ,87.08,1.360625
600174451,ПГ,22.08,0.345
600174526,ПГ,151.0,2.359375
600174727,ПГ,30.0,0.46875
600174898,ПГ,59.63,0.93171875
600175274,ПГ,193.0,3.015625
600175306,ПГ,16.05,0.25078125
600175416,ПГ,125.0,1.953125
600175447,ПГ,186.0,2.90625
600175475,ПГ,57.04,0.89125
600175610,ПГ,132.0,2.0625
600175641,ПГ,102.0,1.59375
600175677,ПГ,89.18,1.3934375
600175814,ПГ,42.0,0.65625
600175872,ПГ,43.08,0.673125
600176015,ПГ,38.52,0.601875
600176240,ПГ,148.0,2.3125
600176272,ПГ,164.57,2.57140625
600176409,ПГ,97.0,1.515625
600176651,ПГ,16.03,0.25046875
600176787,ПГ,45.63,0.71296875
600176989,ПГ,136.43,2.13171875
600177023,ПГ,76.94,1.2021875
600177158,ПГ,84.84,1.325625
600177191,ПГ,116.44,1.819375
600177221,ПГ,123.0,1.921875
600177568,ПГ,19.06,0.2978125
600177798,ПГ,172.69,2.69828125
600178339,ПГ,214.18,3.3465625
600178531,ПГ,73.61,1.15015625
600178564,ПГ,105.25,1.64453125
600178703,ПГ,63.15,0.98671875
600178734,ПГ,243.0,3.796875
600178907,ПГ,63.63,0.99421875
600178947,ПГ,177.0,2.765625
600178972,ПГ,61.0,0.953125
600179158,ПГ,9.31,0.14546875
600180092,ПГ,106.0,1.65625
600173949,ПГ,71.0,1.109375
600174209,ПГ,4.89,0.1
600174325,ПГ,85.07,1.32921875
600174352,ПГ,8.84,0.138125
600174390,ПГ,195.83,3.05984375
600174928,ПГ,7.4,0.115625
600175167,ПГ,26.0,0.40625
600175337,ПГ,16.84,0.263125
600175471,ПГ,18.0,0.28125
600175534,ПГ,146.22,2.2846875
600175675,ПГ,92.95,1.45234375
600175704,ПГ,314.0,4.90625
600175884,ПГ,12.39,0.19359375
600175906,ПГ,21.08,0.329375
600176045,ПГ,48.13,0.75203125
600176075,ПГ,163.26,2.5509375
600176122,ПГ,29.0,0.453125
600176262,ПГ,66.73,1.04265625
600176300,ПГ,67.0,1.046875
600176429,ПГ,59.0,0.921875
600176506,ПГ,102.3,1.5984375
600176678,ПГ,46.0,0.71875
600176705,ПГ,5.53,0.1
600176830,ПГ,47.0,0.734375
600176866,ПГ,160.11,2.50171875
600176901,ПГ,66.57,1.04015625
600177037,ПГ,38.43,0.60046875
600177201,ПГ,63.0,0.984375
600178156,ПГ,46.0,0.71875
600178181,ПГ,4.27,0.1
600178351,ПГ,283.0,4.421875
600178382,ПГ,6.42,0.1003125
600178399,ПГ,59.0,0.921875
600178569,ПГ,32.03,0.50046875
600178806,ПГ,85.0,1.328125
600179596,ПГ,37.0,0.578125
600179733,ПГ,95.0,1.484375
600179800,ПГ,64.0,1.0
600180001,ПГ,114.0,1.78125
600180176,ПГ,52.0,0.8125
600180777,ПГ,31.81,0.49703125
600181892,ПГ,20.0,0.3125
600183798,ПГ,90.0,1.40625
600184000,ПГ,220.0,3.4375
600184198,ПГ,39.0,0.609375
600184360,ПГ,55.0,0.859375
600184402,ПГ,23.05,0.36015625
600185002,ПГ,168.27,2.62921875
600174169,ПГ,41.05,0.64140625
600174227,ПГ,16.84,0.263125
600174344,ПГ,57.0,0.890625
600174370,ПГ,3.08,0.1
600174408,ПГ,103.0,1.609375
600174540,ПГ,4.39,0.1
600175123,ПГ,56.0,0.875
600175180,ПГ,1.03,0.1
600175318,ПГ,203.24,3.175625
600175351,ПГ,92.17,1.44015625
600175489,ПГ,191.0,2.984375
600175524,ПГ,4.13,0.1
600175725,ПГ,59.0,0.921875
600175921,ПГ,43.0,0.671875
600176127,ПГ,246.38,3.8496875
600176265,ПГ,12.84,0.200625
600176291,ПГ,51.0,0.796875
600176462,ПГ,52.98,0.8278125
600176685,ПГ,158.24,2.4725
600176708,ПГ,104.16,1.6275
600176748,ПГ,25.0,0.390625
600177275,ПГ,79.0,1.234375
600177488,ПГ,36.95,0.57734375
600177859,ПГ,77.0,1.203125
600177990,ПГ,28.28,0.441875
600178213,ПГ,27.25,0.42578125
600178270,ПГ,14.84,0.231875
600178368,ПГ,110.0,1.71875
600178600,ПГ,22.25,0.34765625
600178851,ПГ,16.83,0.26296875
600179023,ПГ,68.4,1.06875
600179221,ПГ,118.0,1.84375
600179260,ПГ,5.0,0.1
600179426,ПГ,51.17,0.79953125
600179593,ПГ,0.45,0.1
600179766,ПГ,202.0,3.15625
600179804,ПГ,87.0,1.359375
600180250,ПГ,167.25,2.61328125
600180795,ПГ,147.0,2.296875
600181561,ПГ,44.13,0.68953125
600182484,ПГ,26.0,0.40625
600183019,ПГ,44.0,0.6875
600183390,ПГ,173.0,2.703125
600183456,ПГ,53.0,0.828125
600183602,ПГ,77.0,1.203125
600183656,ПГ,6.42,0.1003125
600183842,ПГ,70.0,1.09375
600184004,ПГ,211.16,3.299375
600184564,ПГ,44.94,0.7021875
600184790,ПГ,253.0,3.953125
600185022,ПГ,161.0,2.515625
600185195,ПГ,157.73,2.46453125
600185562,ПГ,51.24,0.800625
600173447,ПГ,26.54,0.4146875
600173625,ПГ,2.0,0.1
600174002,ПГ,136.0,2.125
600174036,ПГ,91.0,1.421875
600174064,ПГ,63.0,0.984375
600174203,ПГ,5.13,0.1
600174440,ПГ,84.07,1.31359375
600174607,ПГ,77.0,1.203125
600175360,ПГ,34.0,0.53125
600175532,ПГ,6.0,0.1
600175590,ПГ,210.0,3.28125
600175695,ПГ,108.0,1.6875
600175722,ПГ,150.0,2.34375
600175759,ПГ,134.0,2.09375
600176145,ПГ,48.0,0.75
600176295,ПГ,1.0,0.1
600176311,ПГ,162.0,2.53125
600176478,ПГ,58.0,0.90625
600176547,ПГ,32.67,0.51046875
600176886,ПГ,56.0,0.875
600176904,ПГ,124.0,1.9375
600177078,ПГ,66.0,1.03125
600177255,ПГ,56.36,0.880625
600177454,ПГ,26.98,0.4215625
600177493,ПГ,287.0,4.484375
600177890,ПГ,18.0,0.28125
600178058,ПГ,121.0,1.890625
600178395,ПГ,114.26,1.7853125
600178651,ПГ,68.0,1.0625
600178683,ПГ,158.53,2.47703125
600178887,ПГ,25.25,0.39453125
600179021,ПГ,127.63,1.99421875
600179434,ПГ,94.0,1.46875
600179645,ПГ,313.0,4.890625
600179843,ПГ,78.12,1.220625
600180193,ПГ,174.0,2.71875
600181141,ПГ,38.0,0.59375
600181746,ПГ,95.22,1.4878125
600181942,ПГ,9.03,0.14109375
600184219,ПГ,49.0,0.765625
600185412,ПГ,104.0,1.625
600173403,ПГ,117.0,1.828125
600174052,ПГ,17.5,0.2734375
600174069,ПГ,14.84,0.231875
600174252,ПГ,158.0,2.46875
600174282,ПГ,60.0,0.9375
600174384,ПГ,71.11,1.11109375
600174410,ПГ,47.0,0.734375
600174457,ПГ,158.0,2.46875
600174629,ПГ,10.25,0.16015625
600175169,ПГ,41.1,0.6421875
600175197,ПГ,229.56,3.586875
600175766,ПГ,78.0,1.21875
600175943,ПГ,73.22,1.1440625
600175974,ПГ,195.0,3.046875
600176149,ПГ,64.05,1.00078125
600176177,ПГ,4.74,0.1
600176314,ПГ,10.17,0.15890625
600176343,ПГ,25.38,0.3965625
600176528,ПГ,70.0,1.09375
600176599,ПГ,140.0,2.1875
600176721,ПГ,132.0,2.0625
600176794,ПГ,36.0,0.5625
600176899,ПГ,87.08,1.360625
600176926,ПГ,5.02,0.1
600176958,ПГ,110.0,1.71875
600177101,ПГ,84.73,1.32390625
600177166,ПГ,3.08,0.1
600177270,ПГ,169.0,2.640625
600177302,ПГ,50.0,0.78125
600177335,ПГ,92.02,1.4378125
600177467,ПГ,53.0,0.828125
600177497,ПГ,171.21,2.67515625
600177683,ПГ,83.13,1.29890625
600177714,ПГ,43.03,0.67234375
600177877,ПГ,78.83,1.23171875
600177911,ПГ,12.84,0.200625
600178107,ПГ,69.79,1.09046875
600178413,ПГ,69.07,1.07921875
600178485,ПГ,11.29,0.17640625
600178519,ПГ,105.0,1.640625
600178844,ПГ,67.23,1.05046875
600178896,ПГ,47.0,0.734375
600179096,ПГ,116.09,1.81390625
600179470,ПГ,98.0,1.53125
600179608,ПГ,118.0,1.84375
600179628,ПГ,138.0,2.15625
600180048,ПГ,74.0,1.15625
600180240,ПГ,24.0,0.375
600173472,ПГ,46.0,0.71875
600173631,ПГ,41.56,0.649375
600173808,ПГ,89.0,1.390625
600173838,ПГ,141.0,2.203125
600174216,ПГ,124.0,1.9375
600174241,ПГ,32.0,0.5
600174405,ПГ,34.02,0.5315625
600174449,ПГ,56.45,0.88203125
600174550,ПГ,57.62,0.9003125
600174962,ПГ,19.39,0.30296875
600175392,ПГ,56.69,0.88578125
600175529,ПГ,127.0,1.984375
600175692,ПГ,64.12,1.001875
600175760,ПГ,31.99,0.49984375
600175930,ПГ,111.3,1.7390625
600175968,ПГ,100.21,1.56578125
600176059,ПГ,92.0,1.4375
600176121,ПГ,154.0,2.40625
600176155,ПГ,13.0,0.203125
600176190,ПГ,93.8,1.465625
600176283,ПГ,24.02,0.3753125
600176353,ПГ,171.2,2.675
600176541,ПГ,28.21,0.44078125
600176780,ПГ,4.76,0.1
600176911,ПГ,147.11,2.29859375
600177086,ПГ,53.03,0.82859375
600177107,ПГ,35.06,0.5478125
600177148,ПГ,65.35,1.02109375
600177279,ПГ,5.73,0.1
600177311,ПГ,19.85,0.31015625
600177477,ПГ,2.0,0.1
600178051,ПГ,20.6,0.321875
600178401,ПГ,80.82,1.2628125
600178425,ПГ,54.18,0.8465625
600178460,ПГ,61.64,0.963125
600178645,ПГ,137.0,2.140625
600178677,ПГ,13.0,0.203125
600178830,ПГ,144.72,2.26125
600179247,ПГ,74.06,1.1571875
600179616,ПГ,122.0,1.90625
600179794,ПГ,98.74,1.5428125
600179856,ПГ,149.6,2.3375
600180078,ПГ,128.79,2.01234375
600180256,ПГ,47.0,0.734375
600181572,ПГ,36.8,0.575
600182899,ПГ,9.1,0.1421875
600183075,ПГ,191.0,2.984375
600183453,ПГ,22.0,0.34375
600183666,ПГ,87.24,1.363125
600184067,ПГ,77.0,1.203125
600184863,ПГ,97.0,1.515625
600185143,ПГ,45.07,0.70421875
600173590,ПГ,153.0,2.390625
600173628,ПГ,150.0,2.34375
600173759,ПГ,96.62,1.5096875
600173803,ПГ,2.0,0.1
600174009,ПГ,60.0,0.9375
600174207,ПГ,167.25,2.61328125
600174313,ПГ,0.96,0.1
600174355,ПГ,19.1,0.2984375
600174377,ПГ,31.08,0.485625
600174546,ПГ,5.0,0.1
600174784,ПГ,66.16,1.03375
600174953,ПГ,131.0,2.046875
600175328,ПГ,65.0,1.015625
600175495,ПГ,1.0,0.1
600175665,ПГ,87.0,1.359375
600175710,ПГ,67.0,1.046875
600175883,ПГ,26.04,0.406875
600176039,ПГ,58.0,0.90625
600176068,ПГ,91.63,1.43171875
600176101,ПГ,2.0,0.1
600176120,ПГ,49.42,0.7721875
600176251,ПГ,111.0,1.734375
600176287,ПГ,88.0,1.375
600176317,ПГ,77.97,1.21828125
600176538,ПГ,151.0,2.359375
600176641,ПГ,93.07,1.45421875
600176679,ПГ,117.0,1.828125
600176699,ПГ,9.47,0.14796875
600176871,ПГ,132.0,2.0625
600176913,ПГ,136.0,2.125
600177016,ПГ,38.0,0.59375
600177243,ПГ,158.06,2.4696875
600177276,ПГ,75.0,1.171875
600177449,ПГ,102.79,1.60609375
600177478,ПГ,22.02,0.3440625
600177853,ПГ,115.0,1.796875
600178157,ПГ,104.0,1.625
600178189,ПГ,77.76,1.215
600178224,ПГ,143.11,2.23609375
600178392,ПГ,18.0,0.28125
600178419,ПГ,58.0,0.90625
600178577,ПГ,81.06,1.2665625
600178795,ПГ,200.72,3.13625
600179556,ПГ,23.01,0.35953125
600179975,ПГ,107.2,1.675
600180143,ПГ,2.0,0.1
600180214,ПГ,78.0,1.21875
600182845,ПГ,32.9,0.5140625
600184012,ПГ,90.26,1.4103125
600184144,ПГ,2.0,0.1
600184544,ПГ,106.0,1.65625
600184791,ПГ,74.22,1.1596875
600184997,ПГ,12.32,0.1925
600185520,ПГ,18.0,0.28125
600173392,ПГ,63.0,0.984375
600173614,ПГ,95.69,1.49515625
600174164,ПГ,166.0,2.59375
600174363,ПГ,60.15,0.93984375
600174401,ПГ,9.75,0.15234375
600174534,ПГ,74.0,1.15625
600174605,ПГ,63.0,0.984375
600174939,ПГ,132.0,2.0625
600175109,ПГ,182.0,2.84375
600175309,ПГ,21.0,0.328125
600175510,ПГ,7.42,0.1159375
600175683,ПГ,190.0,2.96875
600175747,ПГ,84.0,1.3125
600175913,ПГ,71.63,1.11921875
600175948,ПГ,128.0,2.0
600176053,ПГ,39.0,0.609375
600176084,ПГ,63.63,0.99421875
600176137,ПГ,21.32,0.333125
600176305,ПГ,178.8,2.79375
600176330,ПГ,25.25,0.39453125
600176471,ПГ,109.0,1.703125
600176514,ПГ,22.0,0.34375
600176664,ПГ,60.24,0.94125
600176701,ПГ,80.0,1.25
600177085,ПГ,43.23,0.67546875
600177235,ПГ,78.85,1.23203125
600177293,ПГ,55.14,0.8615625
600177867,ПГ,20.0,0.3125
600178164,ПГ,53.0,0.828125
600178228,ПГ,41.08,0.641875
600178376,ПГ,15.0,0.234375
600178594,ПГ,40.0,0.625
600178632,ПГ,51.0,0.796875
600178812,ПГ,38.0,0.59375
600178837,ПГ,37.72,0.589375
600178872,ПГ,67.0,1.046875
600178977,ПГ,148.0,2.3125
600179214,ПГ,109.59,1.71234375
600179622,ПГ,24.0,0.375
600179775,ПГ,134.08,2.095
600180234,ПГ,90.22,1.4096875
600180768,ПГ,11.29,0.17640625
600181738,ПГ,19.0,0.296875
600183266,ПГ,54.0,0.84375
600183483,ПГ,68.06,1.0634375
600183682,ПГ,42.0,0.65625
600184596,ПГ,27.0,0.421875
600184820,ПГ,1.0,0.1
600185011,ПГ,28.0,0.4375
600173427,ПГ,61.0,0.953125
600173463,ПГ,33.0,0.515625
600173683,ПГ,32.0,0.5
600173714,ПГ,37.0,0.578125
600173890,ПГ,1.0,0.1
600174035,ПГ,55.18,0.8621875
600174063,ПГ,21.0,0.328125
600174267,ПГ,131.21,2.05015625
600174399,ПГ,123.0,1.921875
600174467,ПГ,156.0,2.4375
600174594,ПГ,290.0,4.53125
600174837,ПГ,104.0,1.625
600175007,ПГ,124.0,1.9375
600175209,ПГ,53.0,0.828125
600175377,ПГ,96.0,1.5
600175411,ПГ,11.0,0.171875
600175543,ПГ,136.0,2.125
600175611,ПГ,9.0,0.140625
600175708,ПГ,13.0,0.203125
600175750,ПГ,54.69,0.85453125
600175779,ПГ,112.11,1.75171875
600175980,ПГ,93.0,1.453125
600176139,ПГ,26.73,0.41765625
600176207,ПГ,27.0,0.421875
600176306,ПГ,22.62,0.3534375
600176369,ПГ,1.0,0.1
600176558,ПГ,88.0,1.375
600176732,ПГ,37.0,0.578125
600176754,ПГ,53.0,0.828125
600177091,ПГ,47.0,0.734375
600177159,ПГ,194.0,3.03125
600177356,ПГ,101.6,1.5875
600177458,ПГ,40.08,0.62625
600177662,ПГ,102.76,1.605625
600177690,ПГ,157.59,2.46234375
600177901,ПГ,170.27,2.66046875
600178406,ПГ,197.09,3.07953125
600178526,ПГ,53.0,0.828125
600178663,ПГ,90.0,1.40625
600178847,ПГ,107.0,1.671875
600179079,ПГ,99.0,1.546875
600179641,ПГ,95.15,1.48671875
600179807,ПГ,99.0,1.546875
600179833,ПГ,68.56,1.07125
600173597,ПГ,54.42,0.8503125
600173772,ПГ,47.0,0.734375
600174005,ПГ,61.0,0.953125
600174041,ПГ,39.0,0.609375
600174341,ПГ,30.79,0.48109375
600174381,ПГ,98.72,1.5425
600174409,ПГ,94.15,1.47109375
600174555,ПГ,64.58,1.0090625
600174570,ПГ,52.26,0.8165625
600174718,ПГ,56.63,0.88484375
600175126,ПГ,49.26,0.7696875
600175194,ПГ,53.0,0.828125
600175329,ПГ,145.0,2.265625
600175365,ПГ,0.57,0.1
600175498,ПГ,134.0,2.09375
600175526,ПГ,49.0,0.765625
600175569,ПГ,39.0,0.609375
600175662,ПГ,147.54,2.3053125
600175690,ПГ,66.0,1.03125
600175729,ПГ,75.0,1.171875
600175866,ПГ,19.0,0.296875
600175934,ПГ,105.0,1.640625
600176099,ПГ,63.54,0.9928125
600176118,ПГ,58.47,0.91359375
600176154,ПГ,7.18,0.1121875
600176286,ПГ,5.46,0.1
600176451,ПГ,113.0,1.765625
600176520,ПГ,69.3,1.0828125
600176537,ПГ,105.31,1.64546875
600176683,ПГ,58.16,0.90875
600176737,ПГ,35.0,0.546875
600176875,ПГ,46.51,0.72671875
600177069,ПГ,73.0,1.140625
600177113,ПГ,200.0,3.125
600177246,ПГ,196.0,3.0625
600177306,ПГ,142.0,2.21875
600177411,ПГ,81.0,1.265625
600177451,ПГ,7.48,0.116875
600177475,ПГ,29.0,0.453125
600177679,ПГ,142.0,2.21875
600178415,ПГ,6.0,0.1
600178471,ПГ,130.0,2.03125
600178578,ПГ,92.0,1.4375
600178622,ПГ,11.29,0.17640625
600178791,ПГ,234.98,3.6715625
600179036,ПГ,111.08,1.735625
600179151,ПГ,99.0,1.546875
600179420,ПГ,0.71,0.1
600179651,ПГ,37.0,0.578125
600179747,ПГ,80.21,1.25328125
600179788,ПГ,148.76,2.324375
600179977,ПГ,76.11,1.18921875
600180039,ПГ,152.0,2.375
600180183,ПГ,66.0,1.03125
600180220,ПГ,41.0,0.640625
600181528,ПГ,22.25,0.34765625
600183246,ПГ,57.0,0.890625
600183989,ПГ,10.0,0.15625
600184009,ПГ,85.64,1.338125
600184244,ПГ,95.0,1.484375
600184607,ПГ,96.0,1.5
600185036,ПГ,51.0,0.796875
600185200,ПГ,103.0,1.609375
600173477,ПГ,56.98,0.8903125
600173701,ПГ,6.79,0.10609375
600174044,ПГ,120.0,1.875
600174080,ПГ,32.0,0.5
600174210,ПГ,54.63,0.85359375
600174277,ПГ,7.42,0.1159375
600174443,ПГ,23.0,0.359375
600174477,ПГ,69.11,1.07984375
600174657,ПГ,45.0,0.703125
600175027,ПГ,66.0,1.03125
600175368,ПГ,83.59,1.30609375
600175401,ПГ,232.0,3.625
600175418,ПГ,104.0,1.625
600175531,ПГ,96.0,1.5
600175591,ПГ,25.25,0.39453125
600175726,ПГ,37.08,0.579375
600175764,ПГ,26.0,0.40625
600175802,ПГ,17.0,0.265625
600175900,ПГ,32.69,0.51078125
600175931,ПГ,74.06,1.1571875
600175961,ПГ,26.02,0.4065625
600176106,ПГ,72.0,1.125
600176354,ПГ,53.0,0.828125
600176571,ПГ,8.84,0.138125
600176944,ПГ,98.0,1.53125
600176976,ПГ,5.0,0.1
600177112,ПГ,120.0,1.875
600177143,ПГ,28.0,0.4375
600177173,ПГ,141.61,2.21265625
600177307,ПГ,81.08,1.266875
600177481,ПГ,118.18,1.8465625
600177511,ПГ,262.0,4.09375
600177855,ПГ,189.0,2.953125
600177922,ПГ,16.84,0.263125
600178260,ПГ,168.0,2.625
600178291,ПГ,26.14,0.4084375
600178508,ПГ,138.0,2.15625
600178678,ПГ,73.0,1.140625
600178711,ПГ,82.0,1.28125
600178860,ПГ,9.67,0.15109375
600179234,ПГ,50.0,0.78125
600179265,ПГ,83.0,1.296875
600179293,ПГ,77.12,1.205
600179448,ПГ,15.82,0.2471875
600179485,ПГ,33.0,0.515625
600179827,ПГ,6.0,0.1
600179874,ПГ,82.67,1.29171875
600180117,ПГ,161.0,2.515625
600180287,ПГ,105.2,1.64375
600181778,ПГ,18.0,0.28125
600182877,ПГ,84.0,1.3125
600183047,ПГ,2.2,0.1
600183458,ПГ,253.0,3.953125
600183497,ПГ,51.0,0.796875
600183526,ПГ,21.0,0.328125
600183622,ПГ,8.0,0.125
600183668,ПГ,10.99,0.17171875
600184045,ПГ,69.05,1.07890625
600184203,ПГ,28.0,0.4375
600184800,ПГ,64.0,1.0
600173583,ПГ,70.0,1.09375
600173619,ПГ,2.74,0.1
600174161,ПГ,56.7,0.8859375
600174332,ПГ,80.5,1.2578125
600174356,ПГ,17.65,0.27578125
600174393,ПГ,1.42,0.1
600174524,ПГ,45.0,0.703125
600175111,ПГ,65.0,1.015625
600175307,ПГ,45.0,0.703125
600175345,ПГ,30.27,0.47296875
600175719,ПГ,112.9,1.7640625
600175851,ПГ,49.0,0.765625
600176049,ПГ,80.59,1.25921875
600176130,ПГ,94.78,1.4809375
600176243,ПГ,175.0,2.734375
600176304,ПГ,73.8,1.153125
600176662,ПГ,61.55,0.96171875
600176730,ПГ,51.0,0.796875
600177026,ПГ,69.9,1.0921875
600177065,ПГ,8.3,0.1296875
600177088,ПГ,49.0,0.765625
600177217,ПГ,9.46,0.1478125
600177291,ПГ,177.0,2.765625
600177402,ПГ,90.0,1.40625
600177456,ПГ,8.18,0.1278125
600177603,ПГ,52.0,0.8125
600178005,ПГ,47.0,0.734375
600178167,ПГ,126.0,1.96875
600178219,ПГ,23.0,0.359375
600178238,ПГ,55.13,0.86140625
600178373,ПГ,72.87,1.13859375
600178571,ПГ,29.0,0.453125
600178593,ПГ,91.0,1.421875
600178606,ПГ,3.38,0.1
600178786,ПГ,48.0,0.75
600178981,ПГ,37.0,0.578125
600179014,ПГ,55.65,0.86953125
600179216,ПГ,70.0,1.09375
600179364,ПГ,1.03,0.1
600179442,ПГ,137.0,2.140625
600179572,ПГ,1.65,0.1
600179601,ПГ,73.0,1.140625
600179956,ПГ,2.85,0.1
600179988,ПГ,83.62,1.3065625
600180173,ПГ,15.94,0.2490625
600181671,ПГ,11.0,0.171875
600181883,ПГ,64.05,1.00078125
600182695,ПГ,71.0,1.109375
600183018,ПГ,31.0,0.484375
600183755,ПГ,19.0,0.296875
600184027,ПГ,183.0,2.859375
600184162,ПГ,96.0,1.5
600184393,ПГ,3.45,0.1
600184780,ПГ,36.0,0.5625
600173612,ПГ,128.98,2.0153125
600174222,ПГ,29.0,0.453125
600174430,ПГ,64.0,1.0
600174615,ПГ,68.0,1.0625
600174957,ПГ,109.0,1.703125
600175137,ПГ,90.37,1.41203125
600175208,ПГ,59.0,0.921875
600175514,ПГ,37.67,0.58859375
600175541,ПГ,100.22,1.5659375
600175577,ПГ,45.45,0.71015625
600175712,ПГ,63.0,0.984375
600175746,ПГ,16.42,0.2565625
600175774,ПГ,64.0,1.0
600175879,ПГ,115.98,1.8121875
600175916,ПГ,103.0,1.609375
600176136,ПГ,41.0,0.640625
600176160,ПГ,28.74,0.4490625
600176302,ПГ,100.58,1.5715625
600176367,ПГ,49.45,0.77265625
600176472,ПГ,87.0,1.359375
600176486,ПГ,55.0,0.859375
600176557,ПГ,45.0,0.703125
600176691,ПГ,16.0,0.25
600176762,ПГ,95.0,1.484375
600177062,ПГ,118.0,1.84375
600177089,ПГ,114.38,1.7871875
600177125,ПГ,5.42,0.1
600177262,ПГ,22.0,0.34375
600177286,ПГ,318.41,4.97515625
600177325,ПГ,83.0,1.296875
600177463,ПГ,115.0,1.796875
600177500,ПГ,36.03,0.56296875
600177526,ПГ,128.0,2.0
600177629,ПГ,127.0,1.984375
600177669,ПГ,5.4,0.1
600178002,ПГ,115.0,1.796875
600178218,ПГ,81.0,1.265625
600178273,ПГ,167.83,2.62234375
600178664,ПГ,7.42,0.1159375
600178836,ПГ,5.69,0.1
600179016,ПГ,116.53,1.82078125
600179052,ПГ,117.0,1.828125
600179084,ПГ,130.8,2.04375
600179207,ПГ,14.0,0.21875
600179435,ПГ,25.66,0.4009375
600179467,ПГ,67.0,1.046875
600179605,ПГ,73.0,1.140625
600179791,ПГ,150.62,2.3534375
600179995,ПГ,64.51,1.00796875
600180203,ПГ,137.0,2.140625
600180226,ПГ,53.51,0.83609375
600180265,ПГ,13.02,0.2034375
600173461,ПГ,144.0,2.25
600173514,ПГ,154.0,2.40625
600173693,ПГ,25.02,0.3909375
600173861,ПГ,243.0,3.796875
600173928,ПГ,103.0,1.609375
600174028,ПГ,212.29,3.31703125
600174074,ПГ,108.0,1.6875
600174095,ПГ,8.0,0.125
600174234,ПГ,15.22,0.2378125
600174255,ПГ,82.0,1.28125
600174298,ПГ,60.0,0.9375
600174435,ПГ,18.08,0.2825
600174466,ПГ,103.0,1.609375
600175013,ПГ,6.99,0.10921875
600175246,ПГ,76.0,1.1875
600175397,ПГ,20.0,0.3125
600175417,ПГ,144.0,2.25
600175552,ПГ,8.0,0.125
600175581,ПГ,86.0,1.34375
600175614,ПГ,134.0,2.09375
600175749,ПГ,19.0,0.296875
600176020,ПГ,169.37,2.64640625
600176183,ПГ,24.0,0.375
600176214,ПГ,26.79,0.41859375
600176349,ПГ,23.61,0.36890625
600176374,ПГ,140.0,2.1875
600176425,ПГ,41.05,0.64140625
600176759,ПГ,67.0,1.046875
600176811,ПГ,63.25,0.98828125
600176943,ПГ,125.0,1.953125
600176979,ПГ,31.02,0.4846875
600177116,ПГ,14.0,0.21875
600177179,ПГ,194.0,3.03125
600177318,ПГ,83.49,1.30453125
600177486,ПГ,31.33,0.48953125
600177548,ПГ,57.0,0.890625
600177723,ПГ,104.0,1.625
600177894,ПГ,185.8,2.903125
600177923,ПГ,112.9,1.7640625
600178264,ПГ,125.0,1.953125
600178301,ПГ,17.0,0.265625
600178431,ПГ,98.0,1.53125
600178467,ПГ,256.2,4.003125
600178483,ПГ,94.0,1.46875
600178655,ПГ,108.0,1.6875
600178712,ПГ,121.61,1.90015625
600178748,ПГ,0.3,0.1
600178920,ПГ,32.0,0.5
600179046,ПГ,77.0,1.203125
600179110,ПГ,16.84,0.263125
600179257,ПГ,85.0,1.328125
